sim_id,n_ex,n_in,eib,psi_duration,psi_rise,psi_decay,psi_maxval,offset_linear,exp_linear,offset_dexp,exp_0,knee,exp_1
705,175,9825,0.017811704834605598,0.0213,0.0015,0.019799999999999998,276338.6686245895,4.496903746916649,2.006023769556193,5.183647238192569,0.2116224663411614,909.2852398523884,2.1358077131716686
706,8278,1722,4.807200929152149,0.0071,0.0006,0.006500000000000001,279168.43246189156,2.5734129379553927,1.0564117047470158,4.5234590407091195,0.3138794353959296,802.1525465758205,1.6736627150757188
707,6935,3065,2.2626427406199023,0.01,0.0007,0.009300000000000001,268125.1504834139,3.002992396836968,1.2691234434197014,3.001043940009309,-122.27936288257129,26.205830274102897,123.61875383094761
708,2804,7196,0.3896609227348527,0.0181,0.0011,0.017,261736.21736403575,4.002248223953945,1.764429396650741,3.614847672236682,-122.35361273254819,49.364981968138984,123.98170306340538
709,3628,6372,0.5693659761456371,0.0176,0.001,0.0166,261983.99242261922,3.76597502728479,1.6386106304108423,3.5212006335757122,-112.23658276504077,46.76007642288088,113.81847304826773
710,9800,200,49.0,0.004700000000000001,0.0005,0.004200000000000001,289525.5321151432,1.8670840712392902,0.7034516743892772,4.920876191728615,0.11953476727241777,8005.327689138522,2.0210791520094458
711,3440,6560,0.524390243902439,0.0173,0.001,0.0163,259201.20184016367,3.78197028845627,1.6490986791727225,4.714184806894405,0.20415451690272982,467.31613476031083,1.9150067480416655
712,735,9265,0.07933081489476525,0.0204,0.0014,0.019000000000000003,271079.2273436686,4.1741781853791,1.8332100269290272,5.110891997388054,0.22098747885590694,820.4846343084345,2.0901331522760627
713,2832,7168,0.3950892857142857,0.0184,0.0011,0.0173,263226.42939784075,3.992206681784398,1.751957857834082,4.82121931943815,0.19464728374959517,541.28963430207,1.9743270549292238
714,6318,3682,1.7159152634437806,0.0113,0.0007,0.0106,263746.0159924267,3.231725297402091,1.3893199081386063,4.333858977147569,0.23566318432796723,311.6670400526877,1.6958843238451247
715,1405,8595,0.16346713205351948,0.0199,0.0013,0.018600000000000002,265672.9065875538,4.163656495410373,1.8384321906492258,5.060989639397994,0.26103861614850093,730.9132845044903,2.024589072623774
716,1904,8096,0.23517786561264822,0.0196,0.0013,0.0183,265129.33193140326,4.188349232295918,1.8583373091496433,4.955818007680414,0.22770140272753134,654.7025661845149,2.006569237159345
717,2255,7745,0.2911555842479019,0.0193,0.0012,0.0181,263847.25186957367,4.15767792292772,1.8411863394171533,4.91076480051409,0.23967759917335235,567.9452348703061,1.9728964438589345
718,9027,973,9.277492291880781,0.0057,0.0006,0.0051,282042.12990619725,2.479737037418022,1.0213851566221674,4.7319291733174635,0.2909513209891642,1973.4681275380458,1.7741710547686291
719,9716,284,34.2112676056338,0.004700000000000001,0.0005,0.004200000000000001,287418.3449224281,1.9698825002178295,0.7620988519729197,4.961083083377172,0.15883650064233085,7523.2438083777115,1.9997949409961582
720,9346,654,14.290519877675841,0.0052,0.0005,0.004699999999999999,283933.481076055,2.2371165927929426,0.8994084577837569,4.775547613710936,0.22427806953161486,3158.4422240567455,1.858259153072451
721,731,9269,0.07886503398424857,0.0209,0.0014,0.0195,272878.4993362192,4.080318500936845,1.7789924651851006,5.128698917607088,0.2230739894292869,835.6284597558939,2.096383787731644
722,734,9266,0.07921433196632852,0.0206,0.0014,0.019200000000000002,269290.48635438987,4.321117767071477,1.9170915856069963,5.072779671272592,0.20995038364733898,752.3151403767837,2.085206111450604
723,3856,6144,0.6276041666666666,0.0167,0.001,0.0157,261343.64918385932,3.673469641929298,1.5906202167317103,4.701035661378908,0.25391752511189564,442.0083233003778,1.8525190226845318
724,604,9396,0.06428267347807577,0.0206,0.0015,0.0191,272616.6130506859,4.274681858176244,1.8889155132876236,5.147432378060069,0.24220308630839152,844.7280871863996,2.0856182970337556
725,9223,777,11.87001287001287,0.0052,0.0005,0.004699999999999999,283823.9748493416,2.2454260338485597,0.9021803866724593,2.364886378222445,-122.40927217615364,15.203682154226186,123.46045442178776
726,4285,5715,0.7497812773403325,0.0161,0.0009,0.0152,256363.6178704409,3.6666713051005146,1.5998837695359616,3.4492451911533193,-99.94650835241012,38.22409840461421,101.4988529510485
727,390,9610,0.04058272632674298,0.0201,0.0015,0.0186,275906.06054677936,4.385985724219118,1.9482647543716365,5.184484851791146,0.2392052121305619,931.9498660244526,2.1044308236923004
728,9829,171,57.47953216374269,0.004700000000000001,0.0005,0.004200000000000001,289616.02615631407,2.036039344449904,0.7972154789539737,4.7854374754055335,0.08946778714351185,6303.819357328017,1.9936415039447284
729,6920,3080,2.2467532467532467,0.0104,0.0007,0.0097,269281.46080252796,3.1211166371494663,1.336620251973494,3.012889089618317,-119.08683447170978,27.73369971502655,120.43100352531482
730,4641,5359,0.8660197798096659,0.0153,0.0009,0.0144,259888.75076314821,3.6154105888070074,1.5753965016625064,3.3551356656425297,-108.04278186159966,39.07297366793158,109.54706518326786
731,9076,924,9.822510822510823,0.0054,0.0005,0.0049,280251.5877312624,2.2774560507004873,0.9166234403051324,4.8279456452389935,0.29054067364562236,2616.131369438984,1.8183874430984759
732,7308,2692,2.7147102526002973,0.0087,0.0006,0.0081,270266.6268366995,2.82801478607704,1.177683361457583,2.926010926035351,-98.65927341279453,23.5516227625913,99.96470452802221
733,726,9274,0.07828337287039033,0.0202,0.0015,0.018699999999999998,268125.26751486934,4.227885036960286,1.8671005753223169,5.1732893461003355,0.28734837927970724,846.863230400193,2.0531219241650804
734,504,9496,0.05307497893850042,0.0204,0.0015,0.0189,276748.52313804644,4.3131932953614625,1.9020804608562751,5.229266281825925,0.2883823831871403,940.3601783355914,2.0736293850593093
735,8956,1044,8.578544061302683,0.0057,0.0005,0.0052,281505.84690727346,2.5401705944417197,1.0550833659758088,4.855997897281359,0.34515815220865875,2221.445583793863,1.7719366840336106
736,147,9853,0.014919313914543793,0.0213,0.0015,0.019799999999999998,275892.5628401337,4.250549322198755,1.8698260436674112,5.199623106290503,0.22783569696890743,970.105322341675,2.1253145621332075
737,522,9478,0.055074910318632625,0.0206,0.0015,0.0191,275547.85424714116,4.268649296232295,1.8801112369332431,5.156543426457582,0.22312942004807673,880.2972125981074,2.1082231591407266
738,9814,186,52.763440860215056,0.004700000000000001,0.0005,0.004200000000000001,289457.4484200589,1.907948439889318,0.7223081618977292,4.880288536281394,0.0977235078894626,7721.899720833041,2.0280352949508575
739,7419,2581,2.8744672607516466,0.0089,0.0006,0.0083,270912.72345307365,3.0809822585625337,1.3253524274270216,4.402563164596991,0.3114169014863931,424.60142908809644,1.6381259326422317
740,4000,6000,0.6666666666666666,0.0168,0.0009,0.015899999999999997,258927.7319774056,3.7532308367967566,1.6427818418682723,4.5772019277331415,0.15528106536124048,389.00746915979516,1.9000986665621673
741,5933,4067,1.4588148512417014,0.0135,0.0007,0.0128,265797.8446555174,3.3221556654475473,1.4295001438658386,4.319540305642673,0.16576756421615035,295.7199992509356,1.7629269964861356
742,225,9775,0.023017902813299233,0.0207,0.0015,0.0192,275787.25309920474,4.404384968703804,1.958040718976686,5.24698650228055,0.2716334975618438,979.130701230894,2.1035207958693625
743,8175,1825,4.47945205479452,0.007,0.0006,0.0064,275994.40540963324,2.6383011475779403,1.0909443217746946,4.553286852612198,0.3298032388972236,811.467875305955,1.6722845851741637
744,534,9466,0.056412423410099305,0.0203,0.0015,0.018799999999999997,273034.9339168524,4.394704567290766,1.9569804713573928,5.1839383041600415,0.25219767029584783,919.9394716101394,2.0921861284961776
745,9874,126,78.36507936507937,0.004700000000000001,0.0005,0.004200000000000001,290260.0759247636,1.9727960986672617,0.7607392930888652,4.865109693685049,0.07835801922433953,8087.238167848231,2.041618147804388
746,9282,718,12.927576601671309,0.005300000000000001,0.0005,0.0048000000000000004,285707.35406889307,2.37276326397454,0.9707396179947096,4.7152035900236715,0.25629842705910716,2368.3573144971897,1.7973288739753972
747,133,9867,0.013479274348839566,0.022,0.0016,0.020399999999999998,279514.2751185998,4.395508883878069,1.9465275215440454,5.259110980846121,0.24717152883766227,1044.2061297465052,2.132487632512129
748,2154,7846,0.27453479479989806,0.0193,0.0012,0.0181,265715.3931673059,4.028201240510837,1.767338832792017,4.909258668327801,0.21263294327582263,584.2572223069491,1.998886684854017
749,378,9622,0.03928497193930576,0.0207,0.0015,0.0192,274537.71897450794,4.247756862105113,1.869079472203621,5.206508877688573,0.22665053995930243,1004.4430312518926,2.129960132736828
750,349,9651,0.0361620557455186,0.0208,0.0015,0.019299999999999998,275007.8220034066,4.453836500593584,1.9828226731395975,5.198811629023401,0.24964054711602088,935.6694765150402,2.1020724380428324
751,4871,5129,0.9496977968414896,0.0159,0.0008,0.0151,262647.07619328983,3.410853393996318,1.4651846038559273,3.345621981530724,-119.59809924761613,35.86728721115128,121.09629325694195
752,246,9754,0.025220422390814026,0.0209,0.0015,0.019399999999999997,279171.57187576964,4.310110700286641,1.8991461102488518,5.205420883088217,0.2220700634311925,962.6455964743698,2.131788752237379
753,9459,541,17.484288354898336,0.0052,0.0005,0.004699999999999999,286328.8325778395,2.042883773269999,0.7848590830961439,4.856538982979681,0.2085735476610032,4229.655523680314,1.9069275189064312
754,273,9727,0.028066207463760665,0.0201,0.0015,0.0186,276951.2130414207,4.529466253723656,2.028185716211005,5.21036548606897,0.23844133139504445,947.4552786572508,2.1194483115087706
755,163,9837,0.016570092507878418,0.0201,0.0016,0.0185,279373.6484724362,4.405072470499331,1.9536995462968176,5.281180087176884,0.2621789263168798,1086.5580805001925,2.127480457583093
756,9861,139,70.94244604316546,0.0048000000000000004,0.0005,0.0043,289254.445848195,2.1078588558343183,0.8350684085525694,4.864997995778606,0.09813683542796012,7555.028687567948,2.0176617536890316
757,6312,3688,1.7114967462039046,0.0122,0.0007,0.011500000000000002,265402.7040144894,3.198277620647699,1.3720782881966949,4.3331030345751484,0.21953926088423562,310.8637150066579,1.712886107229197
758,1286,8714,0.14757860913472573,0.0213,0.0013,0.02,268277.8860687762,4.194917004162353,1.8481257590638482,5.055885024443271,0.22453173478419777,768.5688871883425,2.0584522596366774
759,9544,456,20.92982456140351,0.0051,0.0005,0.0046,287137.76158656686,1.9978298780956671,0.7669040447068407,4.88891680647982,0.19511334853450085,4994.994431811576,1.9339369978264334
760,317,9683,0.03273778787565837,0.021,0.0015,0.0195,274925.29075423453,4.351632230751023,1.9235766802910395,5.200948864943022,0.27695453731902786,871.2375400489661,2.0749393307260826
761,5382,4618,1.1654395842355998,0.014,0.0008,0.0132,259799.71639033433,3.361365406843551,1.447874108561868,3.251798461182309,-87.22369573303419,32.371281354659615,88.68131100320753
762,393,9607,0.04090767148953888,0.0208,0.0015,0.019299999999999998,274962.29318617197,4.394744361605308,1.951905617668305,5.257690174586309,0.3048535182980486,1004.085494923801,2.0708964515228963
763,406,9594,0.042318115488847195,0.0213,0.0015,0.019799999999999998,275222.02526123583,4.132386112040642,1.8075063121871722,5.200402119644255,0.2413099156100669,989.9073319877042,2.110765367665578
764,553,9447,0.05853710172541548,0.0206,0.0015,0.0191,275389.47369885247,4.281512707888791,1.8929103310132005,5.200724828621881,0.25380236882749113,946.6740399060443,2.0976247321590504
765,9670,330,29.303030303030305,0.0048000000000000004,0.0005,0.0043,288040.0253426282,1.9481304535973307,0.7442519766882654,4.998288545504642,0.18997440929047849,7061.753242142828,1.9820787522497167
766,4259,5741,0.7418568193694478,0.0166,0.0009,0.0157,259416.15221192222,3.536634568018388,1.5205299293118038,4.609861691795609,0.22422031561960934,393.7116170389834,1.8423661827003928
767,6265,3735,1.677376171352075,0.0121,0.0007,0.0114,263855.2518492075,3.256911962086328,1.3982436149523985,4.377329634021068,0.21098904221193815,350.4942667166684,1.7435081954857206
768,235,9765,0.024065540194572452,0.0204,0.0016,0.0188,278045.98006409477,4.443838296549414,1.9730535770860442,5.277824332590678,0.2585298984508367,1105.6909184743654,2.1290538067252887
769,9215,785,11.738853503184714,0.005300000000000001,0.0005,0.0048000000000000004,283497.420778667,2.336972514743163,0.9462968428824793,4.810856664410123,0.25133340159151935,2939.5895997348025,1.8484869558930421
770,123,9877,0.012453174040700617,0.0204,0.0016,0.0188,276151.4366351893,4.288708370396412,1.8841711122268232,5.3185717916791155,0.30031080579699737,1133.5893292058865,2.1067191516714376
771,9834,166,59.24096385542169,0.004700000000000001,0.0005,0.004200000000000001,288827.7341880422,1.984792067955762,0.770033529775193,2.064237274465324,-115.43129069927838,16.04789526876745,116.34475591709284
772,6800,3200,2.125,0.0103,0.0007,0.009600000000000001,266998.37579110917,3.1012676602370237,1.319214231125733,4.319048469395867,0.2212101275328024,347.28439363562273,1.7012023258711717
773,167,9833,0.016983626563612325,0.0203,0.0015,0.018799999999999997,276246.40514970367,4.452465944408532,1.9805944124115735,5.210467401822844,0.25460200766790875,942.9658227295732,2.1017723653187503
774,582,9418,0.06179655977914632,0.0201,0.0015,0.0186,275683.83758209203,4.325575549684158,1.9146181064405055,5.186487494812567,0.22691005957081256,961.0091562828643,2.118451706146908
775,291,9709,0.029972190750849725,0.0209,0.0015,0.019399999999999997,277953.8260136475,4.234772048816099,1.8600652386438785,5.217370337527788,0.24511214479268434,944.5761044042445,2.1153075916370425
776,7766,2234,3.476275738585497,0.008,0.0006,0.0074,272938.9572260215,2.9039905653580713,1.2351596253285042,4.359941735916985,0.28736608759907767,461.5604319213513,1.6412331212919797
777,611,9389,0.06507615294493556,0.0203,0.0015,0.018799999999999997,274459.1538006989,4.262061479264217,1.877501427765648,5.1646482898987385,0.2326656441921827,895.3767595899477,2.1026642830381044
778,109,9891,0.011020119300374078,0.0207,0.0016,0.0191,280564.33192836476,4.472855321617805,1.9899458249453092,5.237503852360663,0.20669963034460848,1084.5328885661015,2.162982906983955
779,427,9573,0.044604617152407815,0.022,0.0015,0.020499999999999997,274636.9124628326,4.473807033609523,1.9931950607528852,5.1742523768674955,0.2094167206189826,961.3898136544516,2.132051651118643
780,7036,2964,2.3738191632928474,0.0098,0.0006,0.0092,267742.5359884677,3.0977878021030643,1.3265785070108063,4.400914712063083,0.2868612216404054,399.3159245078038,1.6675007920056535
781,7136,2864,2.4916201117318435,0.0091,0.0006,0.0085,267598.4444804177,3.068831119981093,1.30852960356227,4.466471612810702,0.3095778608074354,478.11255480228874,1.6715119102520863
782,786,9214,0.08530497069676579,0.0217,0.0014,0.020300000000000002,272698.7423081855,4.2909499538985925,1.8926029850244748,5.116956388090935,0.23251579356640564,811.929935053466,2.079471834760413
783,2436,7564,0.3220518244315177,0.0193,0.0012,0.0181,262728.0716424133,4.027524343640739,1.7727483950283243,4.827196422107568,0.18313859459375023,530.1298478858176,1.991828494285907
784,2079,7921,0.26246686024491855,0.0187,0.0012,0.0175,261582.69541192646,4.1877683751866,1.8609430426644304,4.895666609112651,0.20817935849515745,580.0612863994751,2.0007192496115382
785,296,9704,0.030502885408079144,0.021,0.0015,0.0195,272755.51089777995,4.372032766390635,1.941425238909383,5.138074062529827,0.19405247442203385,879.3947302220423,2.132697723239453
786,9307,693,13.43001443001443,0.0052,0.0005,0.004699999999999999,283992.5854258478,2.1671540240281004,0.8562447990870872,5.0429287549240644,0.2965627480558301,4725.878661190151,1.8961321301586103
787,9896,104,95.15384615384616,0.0046,0.0005,0.0040999999999999995,289937.00271930575,2.158340965032814,0.8677084450727002,4.901617298153382,0.05744178748794098,9747.91413305617,2.0779135939762665
788,4890,5110,0.9569471624266145,0.0149,0.0008,0.0141,258164.840693321,3.625913267134724,1.584675051804612,3.342709764953715,-65.32402691812112,36.65252835349287,66.82462287647164
789,4753,5247,0.9058509624547361,0.0158,0.0008,0.015000000000000001,261910.6357780034,3.6892313805386046,1.6157303217696655,3.369215341011812,-119.13759207273579,40.112156152870604,120.64730443060475
790,3371,6629,0.5085231558304419,0.0175,0.001,0.0165,259163.1465961886,3.9709525374815136,1.7526526663824837,4.677086329041238,0.14837022028205918,464.7458534130027,1.9556725589657151
791,5853,4147,1.4113817217265494,0.0129,0.0007,0.0122,263529.0619860303,3.4194404546931327,1.4836767352238882,4.4460865788518875,0.25470140748155023,345.0219205083949,1.729012888731218
792,112,9888,0.011326860841423949,0.021,0.0016,0.0194,276709.23414340516,4.296488691265217,1.8920315192519708,5.229516731555126,0.22586731834654983,995.857106170005,2.1432241115620765
793,115,9885,0.01163378856853819,0.02,0.0015,0.0185,276822.73463302874,4.339393975393067,1.9198171200586778,5.258925861197163,0.2691923911620466,1021.8997895489413,2.110714758241806
794,4466,5534,0.8070112034694615,0.0154,0.0009,0.0145,259370.84105927532,3.7909255083358264,1.6746304922906825,3.402461861503439,-69.11866467519232,34.78332674686433,70.64569886043687
795,1664,8336,0.19961612284069097,0.0198,0.0013,0.018500000000000003,267724.83878984075,4.10964250960431,1.8068601614779232,4.931156130231172,0.1806560284794832,628.8150296801151,2.0434342894515463
796,9369,631,14.847860538827259,0.0052,0.0005,0.004699999999999999,283873.7665287123,2.1407599014695213,0.8414461635418458,5.010809376494221,0.2623883593651038,5094.298373392117,1.9174546327867403
797,9123,877,10.402508551881414,0.0054,0.0005,0.0049,283006.14561955724,2.090586404473977,0.8057129712056407,4.880613521212459,0.28916075648744277,3007.723419412751,1.8405693997153587
798,9611,389,24.70694087403599,0.005000000000000001,0.0005,0.0045000000000000005,288166.04185027437,2.007440483697972,0.7710348518928422,4.8793457678529295,0.18147976318723563,5312.146218086643,1.93897237950861
799,2622,7378,0.35538086202222824,0.018,0.0011,0.0169,263773.94179025764,4.142464136052378,1.8393134097404604,4.84398094342403,0.21623625618001718,546.9100093454675,1.9630259994402266
800,724,9276,0.07805088400172489,0.0205,0.0015,0.019,273932.65807882464,4.237340397114291,1.8668000852215256,5.19695943204942,0.2646950775178008,933.0863265519998,2.084499753441079
801,191,9809,0.019471913548781732,0.0206,0.0016,0.019,277107.47359828174,4.260338825102042,1.8745608885683545,5.238042663438313,0.2487965768124532,966.2624959680918,2.123197216641727
802,9163,837,10.947431302270012,0.0055,0.0005,0.004999999999999999,283567.6922513525,2.3757223360217186,0.9695366330335966,4.724058225149424,0.2766925634199148,2137.7350404566523,1.7838043910477475
